Time,Status,Focus %
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
238,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
239,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
240,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
241,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
242,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
243,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
244,Focused,85
245,Focused,85
245,Focused,85
245,Focused,85
245,Focused,85
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
245,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
246,Focused,86
247,Distracted,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Focused,86
247,Distracted,86
248,Sleeping,86
248,Distracted,86
248,Distracted,86
248,Focused,86
248,Focused,86
248,Sleeping,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,Focused,86
249,No Face,86
249,Focused,86
249,Focused,86
249,No Face,86
249,Focused,86
249,Distracted,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Focused,86
250,Distracted,86
250,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,No Face,86
251,No Face,86
251,Focused,86
251,No Face,86
251,No Face,86
251,No Face,86
251,Focused,86
251,No Face,86
251,Focused,86
251,No Face,86
251,Focused,86
251,No Face,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
251,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,No Face,86
252,No Face,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
252,No Face,86
252,Focused,86
252,No Face,86
252,No Face,86
252,No Face,86
252,Focused,86
252,Focused,86
252,Focused,86
252,Focused,86
253,Focused,86
253,Focused,86
253,Focused,86
253,Distracted,86
253,Sleeping,86
253,Focused,86
253,Focused,86
253,No Face,85
253,Focused,85
253,Focused,85
253,Focused,86
253,No Face,85
253,Focused,85
253,Focused,85
253,Focused,85
253,Focused,85
254,Focused,85
254,Focused,85
254,Distracted,85
254,Focused,85
254,Focused,85
254,Focused,85
254,Focused,85
254,Focused,85
254,Focused,85
254,Focused,86
254,Focused,86
254,Focused,86
254,Focused,86
254,Focused,86
254,Focused,86
254,Focused,86
254,No Face,86
254,No Face,85
254,No Face,85
254,No Face,85
254,No Face,85
254,Focused,85
254,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,85
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
255,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
256,Focused,86
257,Sleeping,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
257,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
258,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Distracted,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
259,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Focused,86
260,Distracted,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Distracted,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
261,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
262,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Distracted,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
263,Focused,86
264,Focused,86
264,Distracted,86
264,Distracted,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
264,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
265,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Distracted,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
266,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Distracted,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
267,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Distracted,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
268,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
269,Focused,86
270,Distracted,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Focused,86
270,Distracted,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
271,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Distracted,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
272,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
273,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Focused,86
274,Distracted,86
274,Distracted,86
274,Focused,86
275,Distracted,86
275,Distracted,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
275,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Distracted,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
276,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,87
277,Focused,87
277,Distracted,86
277,Focused,86
277,Focused,86
277,Focused,86
277,Focused,86
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Distracted,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
278,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
279,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,No Face,87
280,Focused,87
280,Focused,87
280,No Face,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,No Face,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,Focused,87
280,No Face,87
280,No Face,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,No Face,87
281,Focused,87
281,Focused,87
281,No Face,87
281,No Face,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Focused,87
281,Distracted,87
282,Focused,87
282,Distracted,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
282,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,No Face,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,Focused,87
283,No Face,87
283,Focused,87
283,Focused,87
284,Focused,87
284,No Face,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
284,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
285,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
286,No Face,87
286,Focused,87
286,Focused,87
286,Focused,87
286,Focused,87
287,No Face,87
287,No Face,87
287,Focused,87
287,No Face,87
287,Focused,87
287,Focused,87
287,No Face,87
287,No Face,87
287,No Face,87
287,No Face,87
287,No Face,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,Focused,87
287,No Face,87
287,No Face,87
287,Focused,87
287,Focused,87
287,No Face,87
287,Focused,87
287,No Face,87
287,Focused,87
288,Focused,87
288,No Face,87
288,Focused,87
288,No Face,87
288,No Face,87
288,No Face,87
288,Focused,87
288,No Face,87
288,No Face,87
288,Focused,87
288,No Face,87
288,Focused,87
288,Focused,87
288,Focused,87
288,Focused,87
288,No Face,87
288,Focused,87
288,No Face,87
288,Focused,87
288,Focused,87
288,Focused,87
288,Focused,87
288,Focused,87
288,Focused,87
288,No Face,87
288,No Face,87
288,No Face,87
288,No Face,87
288,No Face,86
288,No Face,86
288,No Face,86
289,No Face,86
289,No Face,86
289,Focused,86
289,No Face,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
289,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,86
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
290,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Focused,87
291,Distracted,87
291,Focused,87
292,Distracted,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
292,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Focused,87
293,Distracted,87
293,Focused,87
293,Distracted,87
293,Focused,87
293,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
294,Focused,87
